x,y,Wave_Power,Bathymetry,Distance_to_Shore,Chlorophyll,Salinity
92.43,17.830000000000002,5,255,3.0,1.0,1.0
59.93,17.330000000000002,5,255,3.0,1.0,1.0
60.43,17.330000000000002,5,255,3.0,1.0,1.0
60.93,17.330000000000002,5,255,3.0,1.0,1.0
61.43,17.330000000000002,5,255,3.0,1.0,1.0
61.93,17.330000000000002,5,255,3.0,1.0,1.0
62.43,17.330000000000002,5,255,3.0,1.0,1.0
62.93,17.330000000000002,5,255,3.0,2.0,1.0
63.43,17.330000000000002,5,255,3.0,3.0,1.0
63.93,17.330000000000002,5,255,3.0,4.0,1.0
64.43,17.330000000000002,5,255,3.0,4.0,1.0
64.93,17.330000000000002,5,255,2.0,4.0,1.0
65.43,17.330000000000002,5,255,2.0,5.0,1.0
65.93,17.330000000000002,5,255,127.0,5.0,127.0
66.43,17.330000000000002,5,255,127.0,5.0,127.0
66.93,17.330000000000002,5,255,127.0,5.0,127.0
67.43,17.330000000000002,5,255,127.0,5.0,127.0
67.93,17.330000000000002,5,255,127.0,5.0,127.0
68.43,17.330000000000002,5,255,127.0,5.0,127.0
68.93,17.330000000000002,5,255,127.0,5.0,127.0
69.43,17.330000000000002,5,255,127.0,5.0,127.0
69.93,17.330000000000002,5,255,127.0,5.0,127.0
70.43,17.330000000000002,5,255,127.0,5.0,127.0
70.93,17.330000000000002,5,255,127.0,5.0,127.0
71.43,17.330000000000002,5,255,127.0,5.0,127.0
71.93,17.330000000000002,5,255,127.0,5.0,127.0
72.43,17.330000000000002,5,255,127.0,5.0,127.0
72.93,17.330000000000002,5,255,127.0,5.0,127.0
73.43,17.330000000000002,127,255,127.0,5.0,127.0
73.93,17.330000000000002,127,255,127.0,5.0,127.0
74.43,17.330000000000002,127,255,2.0,4.0,1.0
74.93,17.330000000000002,127,255,2.0,3.0,1.0
75.43,17.330000000000002,127,255,2.0,2.0,1.0
75.93,17.330000000000002,127,255,2.0,2.0,1.0
76.43,17.330000000000002,127,255,2.0,2.0,1.0
76.93,17.330000000000002,127,255,2.0,2.0,1.0
77.43,17.330000000000002,127,255,2.0,2.0,1.0
77.93,17.330000000000002,127,255,2.0,2.0,1.0
78.43,17.330000000000002,127,255,2.0,2.0,1.0
78.93,17.330000000000002,127,255,2.0,2.0,1.0
79.43,17.330000000000002,127,255,2.0,2.0,1.0
79.93,17.330000000000002,127,255,2.0,2.0,1.0
80.43,17.330000000000002,127,255,2.0,2.0,1.0
80.93,17.330000000000002,127,255,2.0,2.0,1.0
81.43,17.330000000000002,127,255,2.0,2.0,1.0
81.93,17.330000000000002,127,255,2.0,2.0,1.0
82.43,17.330000000000002,2,255,2.0,2.0,1.0
82.93,17.330000000000002,3,255,2.0,2.0,1.0
83.43,17.330000000000002,3,255,2.0,2.0,1.0
83.93,17.330000000000002,4,255,2.0,2.0,1.0
84.43,17.330000000000002,4,255,2.0,2.0,1.0
84.93,17.330000000000002,5,255,3.0,1.0,1.0
85.43,17.330000000000002,5,255,3.0,1.0,1.0
85.93,17.330000000000002,5,255,3.0,1.0,1.0
86.43,17.330000000000002,5,255,3.0,1.0,1.0
86.93,17.330000000000002,5,255,3.0,1.0,1.0
87.43,17.330000000000002,5,255,3.0,1.0,1.0
87.93,17.330000000000002,5,255,3.0,1.0,1.0
88.43,17.330000000000002,5,255,3.0,1.0,1.0
88.93,17.330000000000002,5,255,3.0,1.0,1.0
89.43,17.330000000000002,5,255,3.0,1.0,1.0
89.93,17.330000000000002,5,255,3.0,1.0,1.0
90.43,17.330000000000002,5,255,3.0,1.0,1.0
90.93,17.330000000000002,5,255,3.0,1.0,1.0
91.43,17.330000000000002,5,255,3.0,1.0,1.0
91.93,17.330000000000002,5,255,3.0,1.0,1.0
92.43,17.330000000000002,5,255,3.0,1.0,1.0
59.93,16.830000000000002,5,255,3.0,1.0,1.0
60.43,16.830000000000002,5,255,3.0,1.0,1.0
60.93,16.830000000000002,5,255,3.0,1.0,1.0
61.43,16.830000000000002,5,0,3.0,1.0,1.0
61.93,16.830000000000002,5,0,3.0,1.0,1.0
62.43,16.830000000000002,5,0,3.0,2.0,1.0
62.93,16.830000000000002,5,0,3.0,2.0,1.0
63.43,16.830000000000002,5,0,3.0,3.0,1.0
63.93,16.830000000000002,5,0,3.0,4.0,1.0
64.43,16.830000000000002,5,0,3.0,4.0,1.0
64.93,16.830000000000002,5,0,2.0,5.0,1.0
65.43,16.830000000000002,5,0,127.0,5.0,127.0
65.93,16.830000000000002,5,0,127.0,5.0,127.0
66.43,16.830000000000002,5,0,127.0,5.0,127.0
66.93,16.830000000000002,5,0,127.0,5.0,127.0
67.43,16.830000000000002,5,0,127.0,5.0,127.0
67.93,16.830000000000002,5,0,127.0,5.0,127.0
68.43,16.830000000000002,5,0,127.0,5.0,127.0
68.93,16.830000000000002,5,0,127.0,5.0,127.0
69.43,16.830000000000002,5,1,127.0,5.0,127.0
69.93,16.830000000000002,5,1,127.0,5.0,127.0
70.43,16.830000000000002,5,1,127.0,5.0,127.0
70.93,16.830000000000002,5,1,127.0,5.0,127.0
71.43,16.830000000000002,5,1,127.0,5.0,127.0
71.93,16.830000000000002,5,1,127.0,5.0,127.0
72.43,16.830000000000002,5,1,127.0,5.0,127.0
72.93,16.830000000000002,5,1,127.0,4.0,127.0
73.43,16.830000000000002,127,1,127.0,4.0,127.0
73.93,16.830000000000002,127,1,2.0,4.0,1.0
74.43,16.830000000000002,127,1,2.0,2.0,1.0
74.93,16.830000000000002,127,1,2.0,2.0,1.0
75.43,16.830000000000002,127,1,2.0,1.0,1.0
75.93,16.830000000000002,127,2,2.0,2.0,1.0
76.43,16.830000000000002,127,2,2.0,2.0,1.0
76.93,16.830000000000002,127,2,2.0,2.0,1.0
77.43,16.830000000000002,127,2,2.0,2.0,1.0
77.93,16.830000000000002,127,2,2.0,2.0,1.0
78.43,16.830000000000002,127,2,2.0,2.0,1.0
78.93,16.830000000000002,127,2,2.0,2.0,1.0
79.43,16.830000000000002,127,2,2.0,2.0,1.0
79.93,16.830000000000002,127,2,2.0,2.0,1.0
80.43,16.830000000000002,127,2,2.0,2.0,1.0
80.93,16.830000000000002,127,2,2.0,2.0,1.0
81.43,16.830000000000002,127,2,2.0,2.0,1.0
81.93,16.830000000000002,127,3,2.0,2.0,1.0
82.43,16.830000000000002,2,3,2.0,2.0,1.0
82.93,16.830000000000002,3,3,2.0,2.0,1.0
83.43,16.830000000000002,4,3,2.0,2.0,1.0
83.93,16.830000000000002,4,3,2.0,2.0,1.0
84.43,16.830000000000002,4,3,3.0,1.0,1.0
84.93,16.830000000000002,5,3,3.0,1.0,1.0
85.43,16.830000000000002,5,3,3.0,1.0,1.0
85.93,16.830000000000002,5,3,3.0,1.0,1.0
86.43,16.830000000000002,5,3,3.0,1.0,1.0
86.93,16.830000000000002,5,3,3.0,1.0,1.0
87.43,16.830000000000002,5,3,3.0,1.0,1.0
87.93,16.830000000000002,5,3,3.0,1.0,1.0
88.43,16.830000000000002,5,4,3.0,1.0,1.0
88.93,16.830000000000002,5,4,3.0,1.0,1.0
89.43,16.830000000000002,5,4,3.0,1.0,1.0
89.93,16.830000000000002,5,4,3.0,1.0,1.0
90.43,16.830000000000002,5,4,3.0,1.0,1.0
90.93,16.830000000000002,5,4,3.0,1.0,1.0
91.43,16.830000000000002,5,4,3.0,1.0,1.0
91.93,16.830000000000002,5,4,3.0,1.0,1.0
92.43,16.830000000000002,5,4,3.0,1.0,1.0
59.93,16.330000000000002,5,4,3.0,1.0,1.0
60.43,16.330000000000002,5,4,3.0,1.0,1.0
60.93,16.330000000000002,5,4,3.0,1.0,1.0
61.43,16.330000000000002,5,4,3.0,1.0,1.0
61.93,16.330000000000002,5,4,3.0,2.0,1.0
62.43,16.330000000000002,5,4,3.0,2.0,1.0
62.93,16.330000000000002,5,4,3.0,3.0,1.0
63.43,16.330000000000002,5,4,3.0,3.0,1.0
63.93,16.330000000000002,5,4,3.0,4.0,1.0
64.43,16.330000000000002,5,4,2.0,4.0,1.0
64.93,16.330000000000002,5,4,127.0,5.0,127.0
65.43,16.330000000000002,5,4,127.0,5.0,4.0
65.93,16.330000000000002,5,4,127.0,5.0,127.0
66.43,16.330000000000002,5,4,127.0,5.0,127.0
66.93,16.330000000000002,5,4,127.0,5.0,127.0
67.43,16.330000000000002,5,3,127.0,5.0,127.0
67.93,16.330000000000002,5,3,127.0,5.0,127.0
68.43,16.330000000000002,5,3,127.0,5.0,127.0
68.93,16.330000000000002,5,3,127.0,5.0,127.0
69.43,16.330000000000002,5,3,127.0,5.0,127.0
69.93,16.330000000000002,5,3,127.0,5.0,127.0
70.43,16.330000000000002,5,3,127.0,5.0,127.0
70.93,16.330000000000002,5,3,127.0,5.0,127.0
71.43,16.330000000000002,5,3,127.0,4.0,127.0
71.93,16.330000000000002,5,3,2.0,4.0,1.0
72.43,16.330000000000002,5,3,2.0,4.0,1.0
72.93,16.330000000000002,5,3,2.0,3.0,1.0
73.43,16.330000000000002,5,2,2.0,2.0,1.0
73.93,16.330000000000002,127,2,2.0,2.0,1.0
74.43,16.330000000000002,127,2,2.0,2.0,1.0
74.93,16.330000000000002,127,2,2.0,1.0,1.0
75.43,16.330000000000002,127,2,2.0,2.0,1.0
75.93,16.330000000000002,127,2,2.0,2.0,1.0
76.43,16.330000000000002,127,2,2.0,2.0,1.0
76.93,16.330000000000002,127,2,2.0,2.0,1.0
77.43,16.330000000000002,127,2,2.0,2.0,1.0
77.93,16.330000000000002,127,2,2.0,2.0,1.0
78.43,16.330000000000002,127,2,2.0,2.0,1.0
78.93,16.330000000000002,127,2,2.0,2.0,1.0
79.43,16.330000000000002,127,1,2.0,2.0,1.0
79.93,16.330000000000002,127,1,2.0,2.0,1.0
80.43,16.330000000000002,127,1,2.0,2.0,1.0
80.93,16.330000000000002,127,1,2.0,2.0,1.0
81.43,16.330000000000002,2,1,2.0,2.0,1.0
81.93,16.330000000000002,2,1,2.0,2.0,1.0
82.43,16.330000000000002,3,1,2.0,2.0,1.0
82.93,16.330000000000002,3,1,2.0,2.0,1.0
83.43,16.330000000000002,4,1,2.0,2.0,1.0
83.93,16.330000000000002,4,1,3.0,1.0,1.0
84.43,16.330000000000002,4,1,3.0,1.0,1.0
84.93,16.330000000000002,5,1,3.0,1.0,1.0
85.43,16.330000000000002,5,0,3.0,1.0,1.0
85.93,16.330000000000002,5,0,3.0,1.0,1.0
86.43,16.330000000000002,5,0,3.0,1.0,1.0
86.93,16.330000000000002,5,0,3.0,1.0,1.0
87.43,16.330000000000002,5,0,3.0,1.0,1.0
87.93,16.330000000000002,5,0,3.0,1.0,1.0
88.43,16.330000000000002,5,0,3.0,1.0,1.0
88.93,16.330000000000002,5,0,3.0,1.0,1.0
89.43,16.330000000000002,5,0,3.0,1.0,1.0
89.93,16.330000000000002,5,0,3.0,1.0,1.0
90.43,16.330000000000002,5,0,3.0,1.0,1.0
90.93,16.330000000000002,5,0,3.0,1.0,1.0
91.43,16.330000000000002,5,0,3.0,1.0,1.0
91.93,16.330000000000002,5,255,3.0,1.0,1.0
92.43,16.330000000000002,5,255,3.0,1.0,1.0
59.93,15.830000000000002,5,255,3.0,1.0,1.0
60.43,15.830000000000002,5,255,3.0,1.0,1.0
60.93,15.830000000000002,5,255,3.0,1.0,1.0
61.43,15.830000000000002,5,255,3.0,2.0,1.0
61.93,15.830000000000002,5,255,3.0,2.0,1.0
62.43,15.830000000000002,5,255,3.0,2.0,1.0
62.93,15.830000000000002,5,255,3.0,3.0,1.0
63.43,15.830000000000002,5,255,3.0,4.0,1.0
63.93,15.830000000000002,5,255,2.0,4.0,1.0
64.43,15.830000000000002,5,255,2.0,5.0,1.0
64.93,15.830000000000002,5,255,127.0,5.0,127.0
65.43,15.830000000000002,5,255,127.0,5.0,127.0
65.93,15.830000000000002,5,255,127.0,5.0,127.0
66.43,15.830000000000002,5,255,127.0,5.0,127.0
66.93,15.830000000000002,5,255,127.0,5.0,127.0
67.43,15.830000000000002,5,255,127.0,5.0,127.0
67.93,15.830000000000002,5,255,127.0,5.0,127.0
68.43,15.830000000000002,5,255,127.0,5.0,127.0
68.93,15.830000000000002,5,255,127.0,5.0,127.0
69.43,15.830000000000002,5,255,127.0,5.0,127.0
69.93,15.830000000000002,5,255,127.0,5.0,127.0
70.43,15.830000000000002,5,255,127.0,5.0,127.0
70.93,15.830000000000002,5,255,2.0,4.0,1.0
71.43,15.830000000000002,5,255,2.0,3.0,1.0
71.93,15.830000000000002,5,255,2.0,2.0,1.0
72.43,15.830000000000002,5,255,2.0,2.0,1.0
72.93,15.830000000000002,5,255,2.0,2.0,1.0
73.43,15.830000000000002,5,255,2.0,1.0,1.0
73.93,15.830000000000002,127,255,2.0,1.0,1.0
74.43,15.830000000000002,127,255,2.0,1.0,1.0
74.93,15.830000000000002,127,255,2.0,1.0,1.0
75.43,15.830000000000002,127,255,2.0,2.0,1.0
75.93,15.830000000000002,127,255,2.0,2.0,1.0
76.43,15.830000000000002,127,255,2.0,2.0,1.0
76.93,15.830000000000002,127,255,2.0,2.0,1.0
77.43,15.830000000000002,127,255,2.0,2.0,1.0
77.93,15.830000000000002,127,255,2.0,2.0,1.0
78.43,15.830000000000002,127,255,2.0,2.0,1.0
78.93,15.830000000000002,127,255,2.0,2.0,1.0
79.43,15.830000000000002,127,255,2.0,2.0,1.0
79.93,15.830000000000002,127,255,2.0,2.0,1.0
80.43,15.830000000000002,1,255,2.0,2.0,1.0
80.93,15.830000000000002,2,255,2.0,2.0,1.0
81.43,15.830000000000002,2,255,2.0,2.0,1.0
81.93,15.830000000000002,2,255,2.0,2.0,1.0
82.43,15.830000000000002,3,255,2.0,2.0,1.0
82.93,15.830000000000002,3,255,2.0,2.0,1.0
83.43,15.830000000000002,4,255,3.0,1.0,1.0
83.93,15.830000000000002,4,255,3.0,1.0,1.0
84.43,15.830000000000002,4,255,3.0,1.0,1.0
84.93,15.830000000000002,5,255,3.0,1.0,1.0
85.43,15.830000000000002,5,255,3.0,1.0,1.0
85.93,15.830000000000002,5,255,3.0,1.0,1.0
86.43,15.830000000000002,5,255,3.0,1.0,1.0
86.93,15.830000000000002,5,255,3.0,1.0,1.0
87.43,15.830000000000002,5,255,3.0,1.0,1.0
87.93,15.830000000000002,5,255,3.0,1.0,1.0
88.43,15.830000000000002,5,255,3.0,1.0,1.0
88.93,15.830000000000002,5,255,3.0,1.0,1.0
89.43,15.830000000000002,5,255,3.0,1.0,1.0
89.93,15.830000000000002,5,255,3.0,1.0,1.0
90.43,15.830000000000002,5,255,3.0,1.0,1.0
90.93,15.830000000000002,5,255,3.0,1.0,1.0
91.43,15.830000000000002,5,255,3.0,1.0,1.0
91.93,15.830000000000002,5,255,3.0,1.0,1.0
92.43,15.830000000000002,4,255,3.0,1.0,1.0
59.93,15.330000000000002,5,255,3.0,1.0,1.0
60.43,15.330000000000002,5,255,3.0,1.0,1.0
60.93,15.330000000000002,5,255,3.0,2.0,1.0
61.43,15.330000000000002,5,255,3.0,2.0,1.0
61.93,15.330000000000002,5,255,3.0,2.0,1.0
62.43,15.330000000000002,5,255,3.0,3.0,1.0
62.93,15.330000000000002,5,255,3.0,4.0,1.0
63.43,15.330000000000002,5,255,2.0,4.0,1.0
63.93,15.330000000000002,5,255,2.0,4.0,1.0
64.43,15.330000000000002,5,255,127.0,5.0,3.0
64.93,15.330000000000002,5,255,127.0,5.0,127.0
65.43,15.330000000000002,5,255,127.0,5.0,127.0
65.93,15.330000000000002,5,255,127.0,5.0,127.0
66.43,15.330000000000002,5,255,127.0,5.0,5.0
66.93,15.330000000000002,5,255,127.0,5.0,127.0
67.43,15.330000000000002,5,255,127.0,5.0,127.0
67.93,15.330000000000002,5,255,127.0,5.0,127.0
68.43,15.330000000000002,5,255,127.0,5.0,127.0
68.93,15.330000000000002,5,255,127.0,5.0,127.0
69.43,15.330000000000002,5,255,127.0,5.0,127.0
69.93,15.330000000000002,5,255,2.0,5.0,1.0
70.43,15.330000000000002,5,255,2.0,4.0,1.0
70.93,15.330000000000002,5,255,2.0,2.0,1.0
71.43,15.330000000000002,5,255,2.0,2.0,1.0
71.93,15.330000000000002,5,255,2.0,1.0,1.0
72.43,15.330000000000002,5,255,2.0,1.0,1.0
72.93,15.330000000000002,5,255,2.0,1.0,1.0
73.43,15.330000000000002,5,255,2.0,1.0,1.0
73.93,15.330000000000002,127,255,2.0,1.0,1.0
74.43,15.330000000000002,127,255,2.0,1.0,1.0
74.93,15.330000000000002,127,255,2.0,1.0,1.0
75.43,15.330000000000002,127,255,2.0,2.0,1.0
75.93,15.330000000000002,127,255,2.0,2.0,1.0
76.43,15.330000000000002,127,255,2.0,2.0,1.0
76.93,15.330000000000002,127,255,2.0,2.0,1.0
77.43,15.330000000000002,127,255,2.0,2.0,1.0
77.93,15.330000000000002,127,255,2.0,2.0,1.0
78.43,15.330000000000002,127,255,2.0,2.0,1.0
78.93,15.330000000000002,127,255,2.0,2.0,1.0
79.43,15.330000000000002,127,255,2.0,2.0,1.0
79.93,15.330000000000002,1,255,2.0,2.0,1.0
80.43,15.330000000000002,1,255,2.0,2.0,1.0
80.93,15.330000000000002,2,255,2.0,2.0,1.0
81.43,15.330000000000002,2,255,2.0,2.0,1.0
81.93,15.330000000000002,2,255,2.0,2.0,1.0
82.43,15.330000000000002,3,255,2.0,2.0,1.0
82.93,15.330000000000002,3,255,3.0,1.0,1.0
83.43,15.330000000000002,4,255,3.0,1.0,1.0
83.93,15.330000000000002,4,255,3.0,1.0,1.0
84.43,15.330000000000002,4,255,3.0,1.0,1.0
84.93,15.330000000000002,5,255,3.0,1.0,1.0
85.43,15.330000000000002,5,255,3.0,1.0,1.0
85.93,15.330000000000002,5,255,3.0,1.0,1.0
86.43,15.330000000000002,5,255,3.0,1.0,1.0
86.93,15.330000000000002,5,255,3.0,1.0,1.0
87.43,15.330000000000002,5,255,3.0,1.0,1.0
87.93,15.330000000000002,5,255,3.0,1.0,1.0
88.43,15.330000000000002,5,255,3.0,1.0,1.0
88.93,15.330000000000002,5,255,3.0,1.0,1.0
89.43,15.330000000000002,5,255,3.0,1.0,1.0
89.93,15.330000000000002,5,255,3.0,1.0,1.0
90.43,15.330000000000002,5,255,3.0,1.0,1.0
90.93,15.330000000000002,5,255,3.0,1.0,1.0
91.43,15.330000000000002,5,255,3.0,1.0,1.0
91.93,15.330000000000002,5,255,3.0,1.0,1.0
92.43,15.330000000000002,4,255,3.0,1.0,1.0
59.93,14.830000000000002,5,255,3.0,1.0,1.0
60.43,14.830000000000002,5,255,3.0,2.0,1.0
60.93,14.830000000000002,5,255,3.0,3.0,1.0
61.43,14.830000000000002,5,255,3.0,3.0,1.0
61.93,14.830000000000002,5,255,3.0,2.0,1.0
62.43,14.830000000000002,5,255,3.0,4.0,1.0
62.93,14.830000000000002,5,255,3.0,4.0,1.0
63.43,14.830000000000002,5,255,2.0,4.0,1.0
63.93,14.830000000000002,5,255,2.0,5.0,1.0
64.43,14.830000000000002,5,255,127.0,5.0,127.0
64.93,14.830000000000002,5,255,127.0,5.0,127.0
65.43,14.830000000000002,5,255,127.0,5.0,127.0
65.93,14.830000000000002,5,255,127.0,5.0,127.0
66.43,14.830000000000002,5,255,127.0,5.0,127.0
66.93,14.830000000000002,5,255,127.0,5.0,127.0
67.43,14.830000000000002,5,255,127.0,5.0,127.0
67.93,14.830000000000002,5,255,127.0,5.0,127.0
68.43,14.830000000000002,5,255,127.0,5.0,127.0
68.93,14.830000000000002,5,255,127.0,5.0,127.0
69.43,14.830000000000002,5,255,2.0,5.0,1.0
69.93,14.830000000000002,5,255,2.0,4.0,1.0
70.43,14.830000000000002,5,255,2.0,2.0,1.0
70.93,14.830000000000002,5,255,2.0,1.0,1.0
71.43,14.830000000000002,5,255,2.0,1.0,1.0
71.93,14.830000000000002,5,255,2.0,1.0,1.0
72.43,14.830000000000002,5,255,2.0,1.0,1.0
72.93,14.830000000000002,5,255,2.0,1.0,1.0
73.43,14.830000000000002,5,255,2.0,1.0,1.0
73.93,14.830000000000002,5,255,2.0,1.0,1.0
74.43,14.830000000000002,127,255,2.0,1.0,1.0
74.93,14.830000000000002,127,255,2.0,1.0,1.0
75.43,14.830000000000002,127,255,2.0,1.0,1.0
75.93,14.830000000000002,127,255,2.0,2.0,1.0
76.43,14.830000000000002,127,255,2.0,2.0,1.0
76.93,14.830000000000002,127,255,2.0,2.0,1.0
77.43,14.830000000000002,127,255,2.0,2.0,1.0
77.93,14.830000000000002,127,255,2.0,2.0,1.0
78.43,14.830000000000002,127,255,2.0,2.0,1.0
78.93,14.830000000000002,127,255,2.0,2.0,1.0
79.43,14.830000000000002,127,255,2.0,2.0,1.0
79.93,14.830000000000002,1,255,2.0,2.0,1.0
80.43,14.830000000000002,1,255,2.0,2.0,1.0
80.93,14.830000000000002,2,255,2.0,2.0,1.0
81.43,14.830000000000002,2,255,2.0,2.0,1.0
81.93,14.830000000000002,2,255,2.0,2.0,1.0
82.43,14.830000000000002,3,255,3.0,1.0,1.0
82.93,14.830000000000002,3,255,3.0,1.0,1.0
83.43,14.830000000000002,3,255,3.0,1.0,1.0
83.93,14.830000000000002,4,255,3.0,1.0,1.0
84.43,14.830000000000002,4,255,3.0,1.0,1.0
84.93,14.830000000000002,4,255,3.0,1.0,1.0
85.43,14.830000000000002,5,255,3.0,1.0,1.0
85.93,14.830000000000002,5,255,3.0,1.0,1.0
86.43,14.830000000000002,5,255,3.0,1.0,1.0
86.93,14.830000000000002,5,255,3.0,1.0,1.0
87.43,14.830000000000002,5,255,3.0,1.0,1.0
87.93,14.830000000000002,5,255,3.0,1.0,1.0
88.43,14.830000000000002,5,255,3.0,1.0,1.0
88.93,14.830000000000002,5,255,3.0,1.0,1.0
89.43,14.830000000000002,5,255,3.0,1.0,1.0
89.93,14.830000000000002,5,255,3.0,1.0,1.0
90.43,14.830000000000002,5,255,3.0,1.0,1.0
90.93,14.830000000000002,5,255,3.0,1.0,1.0
91.43,14.830000000000002,5,255,3.0,1.0,1.0
91.93,14.830000000000002,5,255,3.0,1.0,1.0
92.43,14.830000000000002,4,255,3.0,1.0,1.0
59.93,14.330000000000002,5,255,3.0,2.0,1.0
60.43,14.330000000000002,5,255,3.0,3.0,1.0
60.93,14.330000000000002,5,255,3.0,3.0,1.0
61.43,14.330000000000002,5,255,3.0,3.0,1.0
61.93,14.330000000000002,5,255,3.0,3.0,1.0
62.43,14.330000000000002,5,255,3.0,4.0,1.0
62.93,14.330000000000002,5,255,2.0,4.0,1.0
63.43,14.330000000000002,5,255,2.0,4.0,1.0
63.93,14.330000000000002,5,255,127.0,5.0,127.0
64.43,14.330000000000002,5,255,127.0,5.0,127.0
64.93,14.330000000000002,5,255,127.0,5.0,127.0
65.43,14.330000000000002,5,255,127.0,5.0,127.0
65.93,14.330000000000002,5,255,127.0,5.0,127.0
66.43,14.330000000000002,5,255,127.0,5.0,127.0
66.93,14.330000000000002,5,255,127.0,5.0,127.0
67.43,14.330000000000002,5,255,127.0,5.0,127.0
67.93,14.330000000000002,5,255,127.0,5.0,127.0
68.43,14.330000000000002,5,255,127.0,5.0,5.0
68.93,14.330000000000002,5,255,2.0,5.0,1.0
69.43,14.330000000000002,5,255,2.0,4.0,1.0
69.93,14.330000000000002,5,255,2.0,1.0,1.0
70.43,14.330000000000002,5,255,2.0,1.0,1.0
70.93,14.330000000000002,5,255,2.0,1.0,1.0
71.43,14.330000000000002,5,255,2.0,1.0,1.0
71.93,14.330000000000002,5,255,2.0,1.0,1.0
72.43,14.330000000000002,5,255,2.0,1.0,1.0
72.93,14.330000000000002,5,255,2.0,1.0,1.0
73.43,14.330000000000002,5,255,2.0,1.0,1.0
73.93,14.330000000000002,5,255,2.0,1.0,1.0
74.43,14.330000000000002,127,255,2.0,1.0,1.0
74.93,14.330000000000002,127,255,2.0,1.0,1.0
75.43,14.330000000000002,127,255,2.0,1.0,1.0
75.93,14.330000000000002,127,255,2.0,1.0,1.0
76.43,14.330000000000002,127,255,2.0,1.0,1.0
76.93,14.330000000000002,127,255,2.0,1.0,1.0
77.43,14.330000000000002,127,255,2.0,2.0,1.0
77.93,14.330000000000002,127,255,2.0,2.0,1.0
78.43,14.330000000000002,127,255,2.0,2.0,1.0
78.93,14.330000000000002,127,255,2.0,2.0,1.0
79.43,14.330000000000002,127,255,2.0,2.0,1.0
79.93,14.330000000000002,1,255,2.0,2.0,1.0
80.43,14.330000000000002,1,255,2.0,2.0,1.0
80.93,14.330000000000002,2,255,2.0,2.0,1.0
81.43,14.330000000000002,2,255,2.0,3.0,1.0
81.93,14.330000000000002,2,255,3.0,1.0,1.0
82.43,14.330000000000002,3,255,3.0,1.0,1.0
82.93,14.330000000000002,3,255,3.0,1.0,1.0
83.43,14.330000000000002,3,255,3.0,1.0,1.0
83.93,14.330000000000002,4,255,3.0,1.0,1.0
84.43,14.330000000000002,4,0,3.0,1.0,1.0
84.93,14.330000000000002,4,0,3.0,1.0,1.0
85.43,14.330000000000002,5,0,3.0,1.0,1.0
85.93,14.330000000000002,5,0,3.0,1.0,1.0
86.43,14.330000000000002,5,0,3.0,1.0,1.0
86.93,14.330000000000002,5,0,3.0,1.0,1.0
87.43,14.330000000000002,5,0,3.0,1.0,1.0
87.93,14.330000000000002,5,0,3.0,1.0,1.0
88.43,14.330000000000002,5,0,3.0,1.0,1.0
88.93,14.330000000000002,5,0,3.0,1.0,1.0
89.43,14.330000000000002,5,0,3.0,1.0,1.0
89.93,14.330000000000002,5,0,3.0,1.0,1.0
90.43,14.330000000000002,5,0,3.0,1.0,1.0
90.93,14.330000000000002,5,0,3.0,1.0,1.0
91.43,14.330000000000002,5,0,3.0,1.0,1.0
91.93,14.330000000000002,4,0,3.0,1.0,1.0
92.43,14.330000000000002,3,1,3.0,2.0,1.0
59.93,13.830000000000002,5,1,3.0,3.0,1.0
60.43,13.830000000000002,5,1,3.0,3.0,1.0
60.93,13.830000000000002,5,1,3.0,4.0,1.0
61.43,13.830000000000002,5,1,3.0,3.0,1.0
61.93,13.830000000000002,5,1,3.0,4.0,1.0
62.43,13.830000000000002,5,1,3.0,4.0,1.0
62.93,13.830000000000002,5,1,2.0,4.0,1.0
63.43,13.830000000000002,5,1,127.0,5.0,1.0
63.93,13.830000000000002,5,1,127.0,5.0,127.0
64.43,13.830000000000002,5,1,127.0,5.0,127.0
64.93,13.830000000000002,5,1,127.0,5.0,127.0
65.43,13.830000000000002,5,2,127.0,5.0,127.0
65.93,13.830000000000002,5,2,127.0,5.0,127.0
66.43,13.830000000000002,5,2,127.0,5.0,127.0
66.93,13.830000000000002,5,2,127.0,5.0,127.0
67.43,13.830000000000002,5,2,127.0,5.0,127.0
67.93,13.830000000000002,5,2,127.0,5.0,127.0
68.43,13.830000000000002,5,2,2.0,5.0,5.0
68.93,13.830000000000002,5,2,2.0,4.0,1.0
69.43,13.830000000000002,5,2,2.0,2.0,1.0
69.93,13.830000000000002,5,2,2.0,1.0,1.0
70.43,13.830000000000002,5,2,2.0,1.0,1.0
70.93,13.830000000000002,5,2,2.0,1.0,1.0
71.43,13.830000000000002,5,2,2.0,1.0,1.0
71.93,13.830000000000002,5,3,2.0,1.0,1.0
72.43,13.830000000000002,5,3,2.0,1.0,1.0
72.93,13.830000000000002,5,3,2.0,1.0,1.0
73.43,13.830000000000002,5,3,2.0,1.0,1.0
73.93,13.830000000000002,5,3,2.0,1.0,1.0
74.43,13.830000000000002,5,3,2.0,1.0,1.0
74.93,13.830000000000002,127,3,2.0,1.0,1.0
75.43,13.830000000000002,127,3,2.0,1.0,1.0
75.93,13.830000000000002,127,3,2.0,1.0,1.0
76.43,13.830000000000002,127,3,2.0,1.0,1.0
76.93,13.830000000000002,127,3,2.0,1.0,1.0
