x,y,Wave_Power,Bathymetry,Distance_to_Shore,Chlorophyll,Salinity
78.68,14.080000000000002,127,255,127,5,127
79.18,14.080000000000002,127,255,127,5,5
79.68,14.080000000000002,127,255,127,5,3
80.18,14.080000000000002,1,0,2,4,2
80.68,14.080000000000002,1,0,2,3,1
81.18,14.080000000000002,2,1,2,1,1
81.68,14.080000000000002,2,1,2,1,1
82.18,14.080000000000002,2,2,2,1,1
82.68,14.080000000000002,3,2,2,1,1
83.18,14.080000000000002,3,2,2,1,1
83.68,14.080000000000002,3,3,2,1,1
84.18,14.080000000000002,4,3,2,1,1
84.68,14.080000000000002,4,3,2,1,1
85.18,14.080000000000002,4,4,2,1,1
85.68,14.080000000000002,5,4,2,1,1
86.18,14.080000000000002,5,4,2,1,1
86.68,14.080000000000002,5,255,2,2,1
87.18,14.080000000000002,5,255,2,2,1
87.68,14.080000000000002,5,255,2,2,1
88.18,14.080000000000002,5,255,2,2,1
88.68,14.080000000000002,5,255,2,2,1
89.18,14.080000000000002,5,255,2,2,1
89.68,14.080000000000002,5,255,2,2,1
90.18,14.080000000000002,5,255,2,2,1
90.68,14.080000000000002,5,255,2,2,1
91.18,14.080000000000002,5,255,2,2,1
91.68,14.080000000000002,5,255,2,2,1
92.18,14.080000000000002,4,255,2,2,1
92.68,14.080000000000002,3,255,2,32767,127
60.18,13.580000000000002,5,255,127,1,1
60.68,13.580000000000002,5,255,3,1,1
61.18,13.580000000000002,5,255,3,1,1
61.68,13.580000000000002,5,255,3,1,1
62.18,13.580000000000002,5,255,3,1,1
62.68,13.580000000000002,5,255,3,1,1
63.18,13.580000000000002,5,255,3,1,1
63.68,13.580000000000002,5,255,3,1,1
64.18,13.580000000000002,5,255,3,1,1
64.68,13.580000000000002,5,255,3,1,1
65.18,13.580000000000002,5,255,3,1,1
65.68,13.580000000000002,5,255,3,1,1
66.18,13.580000000000002,5,255,3,1,1
66.68,13.580000000000002,5,255,3,1,1
67.18,13.580000000000002,5,255,3,1,1
67.68,13.580000000000002,5,255,3,1,1
68.18,13.580000000000002,5,255,3,1,1
68.68,13.580000000000002,5,255,3,1,1
69.18,13.580000000000002,5,255,3,1,1
69.68,13.580000000000002,5,4,3,1,1
70.18,13.580000000000002,5,4,3,1,1
70.68,13.580000000000002,5,3,3,2,1
71.18,13.580000000000002,5,3,3,3,1
71.68,13.580000000000002,5,2,3,3,1
72.18,13.580000000000002,5,2,3,3,1
72.68,13.580000000000002,5,2,3,3,1
73.18,13.580000000000002,5,1,3,4,1
73.68,13.580000000000002,5,1,3,4,1
74.18,13.580000000000002,5,0,3,4,1
74.68,13.580000000000002,5,0,2,5,1
75.18,13.580000000000002,127,255,127,5,127
75.68,13.580000000000002,127,255,127,5,127
76.18,13.580000000000002,127,255,127,5,127
76.68,13.580000000000002,127,255,127,5,127
77.18,13.580000000000002,127,255,127,5,127
77.68,13.580000000000002,127,255,127,5,127
78.18,13.580000000000002,127,255,127,5,127
78.68,13.580000000000002,127,255,127,5,127
79.18,13.580000000000002,127,255,127,5,127
79.68,13.580000000000002,127,255,127,5,5
80.18,13.580000000000002,127,0,2,4,2
80.68,13.580000000000002,1,0,2,3,1
81.18,13.580000000000002,2,1,2,1,1
81.68,13.580000000000002,2,1,2,1,1
82.18,13.580000000000002,2,2,2,1,1
82.68,13.580000000000002,3,2,2,1,1
83.18,13.580000000000002,3,3,2,1,1
83.68,13.580000000000002,3,3,2,1,1
84.18,13.580000000000002,4,3,2,1,1
84.68,13.580000000000002,4,4,2,1,1
85.18,13.580000000000002,4,4,2,1,1
85.68,13.580000000000002,4,255,2,1,1
86.18,13.580000000000002,5,255,2,1,1
86.68,13.580000000000002,5,255,2,1,1
87.18,13.580000000000002,5,255,2,1,1
87.68,13.580000000000002,5,255,2,1,1
88.18,13.580000000000002,5,255,2,1,1
88.68,13.580000000000002,5,255,2,2,1
89.18,13.580000000000002,5,255,2,2,1
89.68,13.580000000000002,5,255,2,2,1
90.18,13.580000000000002,5,255,2,2,1
90.68,13.580000000000002,5,255,2,2,1
91.18,13.580000000000002,5,255,2,2,1
91.68,13.580000000000002,5,255,2,2,1
92.18,13.580000000000002,4,255,2,3,1
92.68,13.580000000000002,3,255,2,32767,127
60.18,13.080000000000002,5,255,127,1,1
60.68,13.080000000000002,5,255,3,1,1
61.18,13.080000000000002,5,255,3,1,1
61.68,13.080000000000002,5,255,3,1,1
62.18,13.080000000000002,5,255,3,1,1
62.68,13.080000000000002,5,255,3,1,1
63.18,13.080000000000002,5,255,3,1,1
63.68,13.080000000000002,5,255,3,1,1
64.18,13.080000000000002,5,255,3,1,1
64.68,13.080000000000002,5,255,3,1,1
65.18,13.080000000000002,5,255,3,1,1
65.68,13.080000000000002,5,255,3,1,1
66.18,13.080000000000002,5,255,3,1,1
66.68,13.080000000000002,5,255,3,1,1
67.18,13.080000000000002,5,255,3,1,1
67.68,13.080000000000002,5,255,3,1,1
68.18,13.080000000000002,5,255,3,1,1
68.68,13.080000000000002,5,255,3,1,1
69.18,13.080000000000002,5,255,3,1,1
69.68,13.080000000000002,5,255,3,1,1
70.18,13.080000000000002,5,4,3,1,1
70.68,13.080000000000002,5,4,3,2,1
71.18,13.080000000000002,5,3,3,3,1
71.68,13.080000000000002,5,3,3,3,1
72.18,13.080000000000002,5,2,3,4,1
72.68,13.080000000000002,5,2,3,3,1
73.18,13.080000000000002,5,1,3,3,1
73.68,13.080000000000002,5,1,3,4,1
74.18,13.080000000000002,5,0,3,4,1
74.68,13.080000000000002,5,0,2,5,1
75.18,13.080000000000002,127,255,2,5,127
75.68,13.080000000000002,127,255,127,5,127
76.18,13.080000000000002,127,255,127,5,127
76.68,13.080000000000002,127,255,127,5,127
77.18,13.080000000000002,127,255,127,5,127
77.68,13.080000000000002,127,255,127,5,127
78.18,13.080000000000002,127,255,127,5,127
78.68,13.080000000000002,127,255,127,5,127
79.18,13.080000000000002,127,255,127,5,127
79.68,13.080000000000002,127,255,127,5,127
80.18,13.080000000000002,127,255,127,4,1
80.68,13.080000000000002,1,0,2,3,1
81.18,13.080000000000002,2,0,2,1,1
81.68,13.080000000000002,2,1,2,1,1
82.18,13.080000000000002,2,2,2,1,1
82.68,13.080000000000002,3,2,2,1,1
83.18,13.080000000000002,3,3,2,1,1
83.68,13.080000000000002,3,3,2,1,1
84.18,13.080000000000002,4,4,2,1,1
84.68,13.080000000000002,4,4,2,1,1
85.18,13.080000000000002,4,255,2,1,1
85.68,13.080000000000002,4,255,2,1,1
86.18,13.080000000000002,5,255,2,1,1
86.68,13.080000000000002,5,255,2,1,1
87.18,13.080000000000002,5,255,2,1,1
87.68,13.080000000000002,5,255,2,1,1
88.18,13.080000000000002,5,255,2,1,1
88.68,13.080000000000002,5,255,2,1,1
89.18,13.080000000000002,5,255,2,1,1
89.68,13.080000000000002,5,255,2,2,1
90.18,13.080000000000002,5,255,2,2,1
90.68,13.080000000000002,5,255,2,2,1
91.18,13.080000000000002,5,255,2,2,1
91.68,13.080000000000002,5,255,2,2,1
92.18,13.080000000000002,4,255,2,3,1
92.68,13.080000000000002,2,255,2,32767,127
60.18,12.580000000000002,5,255,127,1,1
60.68,12.580000000000002,5,255,3,1,1
61.18,12.580000000000002,5,255,3,1,1
61.68,12.580000000000002,5,255,3,1,1
62.18,12.580000000000002,5,255,3,1,1
62.68,12.580000000000002,5,255,3,1,1
63.18,12.580000000000002,5,255,3,1,1
63.68,12.580000000000002,5,255,3,1,1
64.18,12.580000000000002,5,255,3,1,1
64.68,12.580000000000002,5,255,3,1,1
65.18,12.580000000000002,5,255,3,1,1
65.68,12.580000000000002,5,255,3,1,1
66.18,12.580000000000002,5,255,3,1,1
66.68,12.580000000000002,5,255,3,1,1
67.18,12.580000000000002,5,255,3,1,1
67.68,12.580000000000002,5,255,3,1,1
68.18,12.580000000000002,5,255,3,1,1
68.68,12.580000000000002,5,255,3,1,1
69.18,12.580000000000002,5,255,3,1,1
69.68,12.580000000000002,5,255,3,1,1
70.18,12.580000000000002,5,4,3,1,1
70.68,12.580000000000002,5,4,3,2,1
71.18,12.580000000000002,5,3,3,3,1
71.68,12.580000000000002,5,3,3,3,1
72.18,12.580000000000002,5,2,3,3,1
72.68,12.580000000000002,5,2,3,3,1
73.18,12.580000000000002,5,1,3,3,1
73.68,12.580000000000002,5,1,3,3,1
74.18,12.580000000000002,5,0,3,4,1
74.68,12.580000000000002,5,0,2,4,1
75.18,12.580000000000002,4,255,2,5,127
75.68,12.580000000000002,127,255,127,5,127
76.18,12.580000000000002,127,255,127,5,127
76.68,12.580000000000002,127,255,127,5,127
77.18,12.580000000000002,127,255,127,5,127
77.68,12.580000000000002,127,255,127,5,127
78.18,12.580000000000002,127,255,127,5,127
78.68,12.580000000000002,127,255,127,5,127
79.18,12.580000000000002,127,255,127,5,127
79.68,12.580000000000002,127,255,127,5,127
80.18,12.580000000000002,127,255,2,4,1
80.68,12.580000000000002,1,0,2,3,1
81.18,12.580000000000002,2,1,2,1,1
81.68,12.580000000000002,2,1,2,1,1
82.18,12.580000000000002,2,2,2,1,1
82.68,12.580000000000002,3,2,2,1,1
83.18,12.580000000000002,3,3,2,1,1
83.68,12.580000000000002,3,3,2,1,1
84.18,12.580000000000002,4,4,2,1,1
84.68,12.580000000000002,4,4,2,1,1
85.18,12.580000000000002,4,255,2,1,1
85.68,12.580000000000002,4,255,2,1,1
86.18,12.580000000000002,4,255,2,1,1
86.68,12.580000000000002,5,255,2,1,1
87.18,12.580000000000002,5,255,2,1,1
87.68,12.580000000000002,5,255,2,1,1
88.18,12.580000000000002,5,255,2,1,1
88.68,12.580000000000002,5,255,2,1,1
89.18,12.580000000000002,5,255,2,1,1
89.68,12.580000000000002,5,255,2,1,1
90.18,12.580000000000002,5,255,2,2,1
90.68,12.580000000000002,5,255,2,1,1
91.18,12.580000000000002,5,255,2,1,1
91.68,12.580000000000002,5,255,2,2,1
92.18,12.580000000000002,3,255,2,3,1
92.68,12.580000000000002,2,255,2,32767,127
60.18,12.080000000000002,5,255,127,1,1
60.68,12.080000000000002,5,255,3,1,1
61.18,12.080000000000002,5,255,3,1,1
61.68,12.080000000000002,5,255,3,1,1
62.18,12.080000000000002,5,255,3,1,1
62.68,12.080000000000002,5,255,3,1,1
63.18,12.080000000000002,5,255,3,1,1
63.68,12.080000000000002,5,255,3,1,1
64.18,12.080000000000002,5,255,3,1,1
64.68,12.080000000000002,5,255,3,1,1
65.18,12.080000000000002,5,255,3,1,1
65.68,12.080000000000002,5,255,3,1,1
66.18,12.080000000000002,5,255,3,1,1
66.68,12.080000000000002,5,255,3,1,1
67.18,12.080000000000002,5,255,3,1,1
67.68,12.080000000000002,5,255,3,1,1
68.18,12.080000000000002,5,255,3,1,1
68.68,12.080000000000002,5,255,3,1,1
69.18,12.080000000000002,5,255,3,1,1
69.68,12.080000000000002,5,255,3,1,1
70.18,12.080000000000002,5,255,3,1,1
70.68,12.080000000000002,5,4,3,2,1
71.18,12.080000000000002,5,4,3,3,1
71.68,12.080000000000002,5,3,3,3,1
72.18,12.080000000000002,5,3,3,3,1
72.68,12.080000000000002,5,2,3,3,1
73.18,12.080000000000002,5,1,3,2,1
73.68,12.080000000000002,5,1,3,3,1
74.18,12.080000000000002,5,1,3,4,1
74.68,12.080000000000002,5,0,2,4,1
75.18,12.080000000000002,4,0,2,5,1
75.68,12.080000000000002,127,255,127,5,127
76.18,12.080000000000002,127,255,127,5,127
76.68,12.080000000000002,127,255,127,5,127
77.18,12.080000000000002,127,255,127,5,127
77.68,12.080000000000002,127,255,127,5,127
78.18,12.080000000000002,127,255,127,5,127
78.68,12.080000000000002,127,255,127,5,127
79.18,12.080000000000002,127,255,127,5,127
79.68,12.080000000000002,127,255,127,5,1
80.18,12.080000000000002,1,0,2,4,1
80.68,12.080000000000002,1,0,2,2,1
81.18,12.080000000000002,2,1,2,1,1
81.68,12.080000000000002,2,1,2,1,1
82.18,12.080000000000002,2,2,2,1,1
82.68,12.080000000000002,3,2,2,1,1
83.18,12.080000000000002,3,3,2,1,1
83.68,12.080000000000002,3,3,2,1,1
84.18,12.080000000000002,4,4,2,1,1
84.68,12.080000000000002,4,4,2,1,1
85.18,12.080000000000002,4,255,2,1,1
85.68,12.080000000000002,4,255,2,1,1
86.18,12.080000000000002,4,255,2,1,1
86.68,12.080000000000002,5,255,2,1,1
87.18,12.080000000000002,5,255,2,1,1
87.68,12.080000000000002,5,255,2,1,1
88.18,12.080000000000002,5,255,2,1,1
88.68,12.080000000000002,5,255,2,1,1
89.18,12.080000000000002,5,255,2,1,1
89.68,12.080000000000002,5,255,2,1,1
90.18,12.080000000000002,5,255,2,1,1
90.68,12.080000000000002,5,255,2,1,1
91.18,12.080000000000002,5,255,2,1,1
91.68,12.080000000000002,4,255,2,2,1
92.18,12.080000000000002,3,255,2,3,1
92.68,12.080000000000002,1,255,2,32767,127
60.18,11.580000000000002,5,255,127,1,1
60.68,11.580000000000002,5,255,3,1,1
61.18,11.580000000000002,5,255,3,1,1
61.68,11.580000000000002,5,255,3,1,1
62.18,11.580000000000002,5,255,3,1,1
62.68,11.580000000000002,5,255,3,1,1
63.18,11.580000000000002,5,255,3,1,1
63.68,11.580000000000002,5,255,3,1,1
64.18,11.580000000000002,5,255,3,1,1
64.68,11.580000000000002,5,255,3,1,1
65.18,11.580000000000002,5,255,3,1,1
65.68,11.580000000000002,5,255,3,1,1
66.18,11.580000000000002,5,255,3,1,1
66.68,11.580000000000002,5,255,3,1,1
67.18,11.580000000000002,5,255,3,1,1
67.68,11.580000000000002,5,255,3,1,1
68.18,11.580000000000002,5,255,3,1,1
68.68,11.580000000000002,5,255,3,1,1
69.18,11.580000000000002,5,255,3,1,1
69.68,11.580000000000002,5,255,3,1,1
70.18,11.580000000000002,5,255,3,1,1
70.68,11.580000000000002,5,4,3,1,1
71.18,11.580000000000002,5,4,3,2,1
71.68,11.580000000000002,5,3,3,3,1
72.18,11.580000000000002,5,3,3,3,1
72.68,11.580000000000002,5,2,3,3,1
73.18,11.580000000000002,5,2,3,3,1
73.68,11.580000000000002,5,1,3,3,1
74.18,11.580000000000002,5,1,3,3,1
74.68,11.580000000000002,5,0,3,4,1
75.18,11.580000000000002,3,0,2,4,1
75.68,11.580000000000002,1,255,2,5,127
76.18,11.580000000000002,127,255,127,5,127
76.68,11.580000000000002,127,255,127,5,127
77.18,11.580000000000002,127,255,127,5,127
77.68,11.580000000000002,127,255,127,5,127
78.18,11.580000000000002,127,255,127,5,127
78.68,11.580000000000002,127,255,127,5,127
79.18,11.580000000000002,127,255,127,5,127
79.68,11.580000000000002,127,255,127,4,1
80.18,11.580000000000002,1,0,2,3,1
80.68,11.580000000000002,1,0,2,2,1
81.18,11.580000000000002,2,1,2,1,1
81.68,11.580000000000002,2,1,2,1,1
82.18,11.580000000000002,2,2,2,1,1
82.68,11.580000000000002,3,2,2,1,1
83.18,11.580000000000002,3,3,2,1,1
83.68,11.580000000000002,3,3,2,1,1
84.18,11.580000000000002,3,4,2,1,1
84.68,11.580000000000002,4,255,2,1,1
85.18,11.580000000000002,4,255,2,1,1
85.68,11.580000000000002,4,255,2,1,1
86.18,11.580000000000002,4,255,2,1,1
86.68,11.580000000000002,4,255,2,1,1
87.18,11.580000000000002,5,255,2,1,1
87.68,11.580000000000002,5,255,2,1,1
88.18,11.580000000000002,5,255,2,1,1
88.68,11.580000000000002,5,255,2,1,1
89.18,11.580000000000002,5,255,2,1,1
89.68,11.580000000000002,5,255,2,1,1
90.18,11.580000000000002,5,255,2,1,1
90.68,11.580000000000002,5,255,2,1,1
91.18,11.580000000000002,5,255,2,1,1
91.68,11.580000000000002,4,255,2,2,1
92.18,11.580000000000002,3,255,2,4,1
92.68,11.580000000000002,2,255,2,32767,127
60.18,11.080000000000002,5,255,127,1,1
60.68,11.080000000000002,5,255,3,1,1
61.18,11.080000000000002,5,255,3,1,1
61.68,11.080000000000002,5,255,3,1,1
62.18,11.080000000000002,5,255,3,1,1
62.68,11.080000000000002,5,255,3,1,1
63.18,11.080000000000002,5,255,3,1,1
63.68,11.080000000000002,5,255,3,1,1
64.18,11.080000000000002,5,255,3,1,1
64.68,11.080000000000002,5,255,3,1,1
65.18,11.080000000000002,5,255,3,1,1
65.68,11.080000000000002,5,255,3,1,1
66.18,11.080000000000002,5,255,3,1,1
66.68,11.080000000000002,5,255,3,1,1
67.18,11.080000000000002,5,255,3,1,1
67.68,11.080000000000002,5,255,3,1,1
68.18,11.080000000000002,5,255,3,1,1
68.68,11.080000000000002,5,255,3,1,1
69.18,11.080000000000002,5,255,3,1,1
69.68,11.080000000000002,5,255,3,1,1
70.18,11.080000000000002,5,255,3,1,1
70.68,11.080000000000002,5,4,3,1,1
71.18,11.080000000000002,5,4,3,2,1
71.68,11.080000000000002,5,3,3,3,1
72.18,11.080000000000002,5,3,3,3,1
72.68,11.080000000000002,4,2,3,3,1
73.18,11.080000000000002,4,2,3,3,1
73.68,11.080000000000002,4,1,3,3,1
74.18,11.080000000000002,4,1,3,3,1
74.68,11.080000000000002,4,1,3,3,1
75.18,11.080000000000002,3,0,2,4,1
75.68,11.080000000000002,2,0,2,5,1
76.18,11.080000000000002,1,255,2,5,127
76.68,11.080000000000002,127,255,127,5,127
77.18,11.080000000000002,127,255,127,5,127
77.68,11.080000000000002,127,255,127,5,127
78.18,11.080000000000002,127,255,127,5,127
78.68,11.080000000000002,127,255,127,5,127
79.18,11.080000000000002,127,255,127,5,127
79.68,11.080000000000002,127,255,127,4,1
80.18,11.080000000000002,1,0,2,4,1
80.68,11.080000000000002,1,0,2,2,1
81.18,11.080000000000002,2,1,2,1,1
81.68,11.080000000000002,2,2,2,1,1
82.18,11.080000000000002,2,2,2,1,1
82.68,11.080000000000002,3,3,2,1,1
83.18,11.080000000000002,3,3,2,1,1
83.68,11.080000000000002,3,4,2,1,1
84.18,11.080000000000002,4,4,2,1,1
84.68,11.080000000000002,4,255,2,1,1
85.18,11.080000000000002,4,255,2,1,1
85.68,11.080000000000002,4,255,2,1,1
86.18,11.080000000000002,4,255,2,1,1
86.68,11.080000000000002,4,255,2,1,1
87.18,11.080000000000002,5,255,2,1,1
87.68,11.080000000000002,5,255,2,1,1
88.18,11.080000000000002,5,255,2,1,1
88.68,11.080000000000002,5,255,2,1,1
89.18,11.080000000000002,5,255,2,1,1
89.68,11.080000000000002,5,255,2,1,1
90.18,11.080000000000002,5,255,2,1,1
90.68,11.080000000000002,5,255,2,1,1
91.18,11.080000000000002,5,255,2,1,1
91.68,11.080000000000002,4,255,2,2,1
92.18,11.080000000000002,3,255,2,4,1
92.68,11.080000000000002,2,255,2,32767,127
60.18,10.580000000000002,5,255,127,1,1
60.68,10.580000000000002,5,255,3,1,1
61.18,10.580000000000002,5,255,3,1,1
61.68,10.580000000000002,5,255,3,1,1
62.18,10.580000000000002,5,255,3,1,1
62.68,10.580000000000002,5,255,3,1,1
63.18,10.580000000000002,5,255,3,1,1
63.68,10.580000000000002,5,255,3,1,1
64.18,10.580000000000002,5,255,3,1,1
64.68,10.580000000000002,5,255,3,1,1
65.18,10.580000000000002,5,255,3,1,1
65.68,10.580000000000002,5,255,3,1,1
66.18,10.580000000000002,5,255,3,1,1
66.68,10.580000000000002,5,255,3,1,1
67.18,10.580000000000002,5,255,3,1,1
67.68,10.580000000000002,5,255,3,1,1
68.18,10.580000000000002,5,255,3,1,1
68.68,10.580000000000002,5,255,3,1,1
69.18,10.580000000000002,5,255,3,1,1
69.68,10.580000000000002,5,255,3,1,1
70.18,10.580000000000002,5,255,3,1,1
70.68,10.580000000000002,5,255,3,1,1
71.18,10.580000000000002,5,4,3,2,1
71.68,10.580000000000002,5,4,3,2,1
72.18,10.580000000000002,5,3,3,3,1
72.68,10.580000000000002,5,3,3,3,1
73.18,10.580000000000002,5,2,3,3,1
73.68,10.580000000000002,4,2,3,3,1
74.18,10.580000000000002,5,1,3,2,1
74.68,10.580000000000002,4,1,3,3,1
75.18,10.580000000000002,4,0,2,4,1
75.68,10.580000000000002,3,0,2,4,1
76.18,10.580000000000002,2,255,2,5,127
76.68,10.580000000000002,127,255,127,5,127
77.18,10.580000000000002,127,255,127,5,127
77.68,10.580000000000002,127,255,127,5,127
78.18,10.580000000000002,127,255,127,5,127
78.68,10.580000000000002,127,255,127,5,127
79.18,10.580000000000002,127,255,127,5,127
79.68,10.580000000000002,127,255,127,4,1
80.18,10.580000000000002,1,0,2,4,1
80.68,10.580000000000002,1,0,2,3,1
81.18,10.580000000000002,2,1,2,1,1
81.68,10.580000000000002,2,2,2,1,1
82.18,10.580000000000002,2,2,2,1,1
82.68,10.580000000000002,3,3,2,1,1
83.18,10.580000000000002,3,3,2,1,1
83.68,10.580000000000002,3,4,2,1,1
84.18,10.580000000000002,4,4,2,1,1
84.68,10.580000000000002,4,255,2,1,1
85.18,10.580000000000002,4,255,2,1,1
85.68,10.580000000000002,4,255,2,1,1
86.18,10.580000000000002,4,255,2,1,1
86.68,10.580000000000002,4,255,2,1,1
87.18,10.580000000000002,5,255,2,1,1
87.68,10.580000000000002,5,255,2,1,1
88.18,10.580000000000002,5,255,2,1,1
88.68,10.580000000000002,5,255,2,1,1
89.18,10.580000000000002,5,255,2,1,1
89.68,10.580000000000002,5,255,2,1,1
90.18,10.580000000000002,5,255,2,1,1
90.68,10.580000000000002,5,255,2,1,1
91.18,10.580000000000002,5,255,2,1,1
91.68,10.580000000000002,4,255,2,2,1
92.18,10.580000000000002,4,255,2,4,1
92.68,10.580000000000002,3,255,2,32767,127
60.18,10.080000000000002,5,255,127,1,1
60.68,10.080000000000002,5,255,3,1,1
61.18,10.080000000000002,5,255,3,1,1
61.68,10.080000000000002,5,255,3,1,1
62.18,10.080000000000002,5,255,3,1,1
62.68,10.080000000000002,5,255,3,1,1
63.18,10.080000000000002,5,255,3,1,1
63.68,10.080000000000002,5,255,3,1,1
64.18,10.080000000000002,5,255,3,1,1
64.68,10.080000000000002,5,255,3,1,1
65.18,10.080000000000002,5,255,3,1,1
65.68,10.080000000000002,5,255,3,1,1
66.18,10.080000000000002,5,255,3,1,1
66.68,10.080000000000002,5,255,3,1,1
67.18,10.080000000000002,5,255,3,1,1
67.68,10.080000000000002,5,255,3,1,1
68.18,10.080000000000002,5,255,3,1,1
68.68,10.080000000000002,5,255,3,1,1
69.18,10.080000000000002,5,255,3,1,1
69.68,10.080000000000002,5,255,3,1,1
70.18,10.080000000000002,5,255,3,1,1
70.68,10.080000000000002,5,255,3,1,1
71.18,10.080000000000002,5,4,3,1,1
71.68,10.080000000000002,5,4,3,2,1
72.18,10.080000000000002,5,3,3,3,1
72.68,10.080000000000002,5,3,3,3,1
73.18,10.080000000000002,5,3,3,3,1
73.68,10.080000000000002,5,2,3,2,1
74.18,10.080000000000002,4,2,3,2,1
74.68,10.080000000000002,4,1,3,2,1
75.18,10.080000000000002,4,1,2,3,1
75.68,10.080000000000002,4,0,2,4,1
76.18,10.080000000000002,3,0,2,5,1
76.68,10.080000000000002,127,255,127,5,127
77.18,10.080000000000002,127,255,127,5,127
77.68,10.080000000000002,127,255,127,5,127
78.18,10.080000000000002,127,255,127,5,127
78.68,10.080000000000002,127,255,127,5,127
79.18,10.080000000000002,127,255,127,5,1
79.68,10.080000000000002,1,0,2,4,1
80.18,10.080000000000002,1,0,2,4,1
80.68,10.080000000000002,1,0,2,3,1
81.18,10.080000000000002,1,1,2,2,1
81.68,10.080000000000002,2,2,2,1,1
82.18,10.080000000000002,2,2,2,1,1
82.68,10.080000000000002,3,3,2,1,1
83.18,10.080000000000002,3,3,2,1,1
83.68,10.080000000000002,3,4,2,1,1
84.18,10.080000000000002,4,4,2,1,1
84.68,10.080000000000002,4,255,2,1,1
85.18,10.080000000000002,4,255,2,1,1
85.68,10.080000000000002,4,255,2,1,1
86.18,10.080000000000002,4,255,2,1,1
86.68,10.080000000000002,4,255,2,1,1
87.18,10.080000000000002,4,255,2,1,1
87.68,10.080000000000002,5,255,2,1,1
88.18,10.080000000000002,5,255,2,1,1
88.68,10.080000000000002,5,255,2,1,1
89.18,10.080000000000002,5,255,2,1,1
89.68,10.080000000000002,5,255,2,1,1
90.18,10.080000000000002,5,255,2,1,1
90.68,10.080000000000002,5,255,2,1,1
91.18,10.080000000000002,5,255,2,1,1
91.68,10.080000000000002,4,255,2,2,1
92.18,10.080000000000002,4,255,2,4,1
92.68,10.080000000000002,3,255,2,32767,127
60.18,9.580000000000002,5,255,127,1,1
60.68,9.580000000000002,5,255,3,1,1
61.18,9.580000000000002,5,255,3,1,1
61.68,9.580000000000002,5,255,3,1,1
62.18,9.580000000000002,5,255,3,1,1
62.68,9.580000000000002,5,255,3,1,1
63.18,9.580000000000002,5,255,3,1,1
63.68,9.580000000000002,5,255,3,1,1
64.18,9.580000000000002,5,255,3,1,1
64.68,9.580000000000002,5,255,3,1,1
65.18,9.580000000000002,5,255,3,1,1
65.68,9.580000000000002,5,255,3,1,1
66.18,9.580000000000002,5,255,3,1,1
66.68,9.580000000000002,5,255,3,1,1
67.18,9.580000000000002,5,255,3,1,1
67.68,9.580000000000002,5,255,3,1,1
68.18,9.580000000000002,5,255,3,1,1
68.68,9.580000000000002,5,255,3,1,1
69.18,9.580000000000002,5,255,3,1,1
69.68,9.580000000000002,5,255,3,1,1
70.18,9.580000000000002,5,255,3,1,1
70.68,9.580000000000002,5,255,3,1,1
71.18,9.580000000000002,5,255,3,1,1
71.68,9.580000000000002,5,4,3,2,1
72.18,9.580000000000002,5,4,3,2,1
72.68,9.580000000000002,5,3,3,3,1
73.18,9.580000000000002,5,3,3,3,1
73.68,9.580000000000002,5,2,3,2,1
74.18,9.580000000000002,5,2,3,2,1
74.68,9.580000000000002,5,1,3,2,1
75.18,9.580000000000002,5,1,2,3,1
75.68,9.580000000000002,4,0,2,4,1
76.18,9.580000000000002,4,0,2,4,1
76.68,9.580000000000002,127,255,2,5,127
77.18,9.580000000000002,127,255,127,5,127
77.68,9.580000000000002,127,255,127,5,127
78.18,9.580000000000002,127,255,127,5,127
78.68,9.580000000000002,127,255,127,5,1
79.18,9.580000000000002,1,0,2,4,1
79.68,9.580000000000002,1,0,2,4,1
80.18,9.580000000000002,1,0,2,4,1
80.68,9.580000000000002,127,1,2,4,1
81.18,9.580000000000002,1,1,2,2,1
81.68,9.580000000000002,2,2,2,1,1
82.18,9.580000000000002,2,2,2,1,1
82.68,9.580000000000002,3,3,2,1,1
83.18,9.580000000000002,3,3,2,1,1
83.68,9.580000000000002,3,4,2,1,1
84.18,9.580000000000002,4,4,2,1,1
84.68,9.580000000000002,4,255,2,1,1
85.18,9.580000000000002,4,255,2,1,1
85.68,9.580000000000002,4,255,2,1,1
86.18,9.580000000000002,4,255,2,1,1
86.68,9.580000000000002,4,255,2,1,1
87.18,9.580000000000002,4,255,2,1,1
87.68,9.580000000000002,4,255,2,1,1
88.18,9.580000000000002,5,255,2,1,1
88.68,9.580000000000002,5,255,2,1,1
89.18,9.580000000000002,5,255,2,1,1
89.68,9.580000000000002,5,255,2,1,1
90.18,9.580000000000002,4,255,2,1,1
90.68,9.580000000000002,4,255,2,1,1
91.18,9.580000000000002,4,255,2,1,1
91.68,9.580000000000002,4,255,2,2,1
92.18,9.580000000000002,4,255,2,4,1
92.68,9.580000000000002,3,255,2,32767,127
60.18,9.080000000000002,5,255,127,1,1
60.68,9.080000000000002,5,255,3,1,1
61.18,9.080000000000002,5,255,3,1,1
61.68,9.080000000000002,5,255,3,1,1
62.18,9.080000000000002,5,255,3,1,1
62.68,9.080000000000002,5,255,3,1,1
63.18,9.080000000000002,5,255,3,1,1
63.68,9.080000000000002,5,255,3,1,1
64.18,9.080000000000002,5,255,3,1,1
64.68,9.080000000000002,5,255,3,1,1
65.18,9.080000000000002,5,255,3,1,1
